antecedents,confidence,lift,support
"frozenset({'trait_stamens_12_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_floral_tube_obconic_present'})",0.9715189873417722,18.137658227848103,0.05356363953589811
"frozenset({'trait_petals_purple_present', 'trait_erect_present', 'trait_stamens_5_8_present', 'trait_opposite_present'})",0.9647168059424327,28.50141429514976,0.030213149553636336
"frozenset({'trait_erect_present', 'trait_stamens_5_8_present', 'trait_petals_purple_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9647168059424327,28.50141429514976,0.030213149553636336
"frozenset({'trait_sprawling_or_ascending_present', 'trait_inflorescence_raceme_present', 'trait_flowers_solitary_in_leaf_axils_present', 'trait_petals_purple_present'})",0.9705497382198953,20.00983239336311,0.04312425484893425
"frozenset({'trait_inflorescence_raceme_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.8693460097954481,4.953759723422645,0.1754921631917183
"frozenset({'trait_inflorescence_raceme_present', 'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.8693460097954481,4.953759723422645,0.1754921631917183
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_petals_purple_present'})",0.8697360150848522,4.856314547736607,0.16095263020151793
"frozenset({'trait_linear_present', 'trait_petals_purple_present'})",0.9627791563275433,28.444168734491313,0.03384803280118642
frozenset({'trait_inflorescence_raceme_present'}),0.8947836395969175,3.397451096621221,0.2633691005844892
"frozenset({'trait_inflorescence_raceme_present', 'trait_petals_purple_present', 'trait_opposite_present'})",0.8721274495981953,4.848301141970957,0.17988310215475878
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present'})",0.8733120922470036,4.689065614552759,0.1673791037831865
"frozenset({'trait_inflorescence_raceme_present', 'trait_opposite_present'})",0.875374557341324,4.683873603922637,0.18689115705603537
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_opposite_present'})",0.8728485036439757,4.792313764229685,0.1636860624036756
"frozenset({'trait_inflorescence_raceme_present', 'trait_petals_purple_present'})",0.8919778416085351,2.268006104324664,0.25284247869958415
frozenset({'trait_linear_present'}),0.959073774905762,18.518578352180935,0.05178981651109366
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.8693418940609952,4.960768183273799,0.15749222134985025
"frozenset({'trait_linear_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.959073774905762,18.518578352180935,0.05178981651109366
"frozenset({'trait_linear_present', 'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.959073774905762,16.827185949991105,0.05178981651109366
"frozenset({'trait_erect_present', 'trait_linear_present'})",0.9608076009501187,18.228042277836277,0.04704992875628835
"frozenset({'trait_erect_present', 'trait_linear_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9608076009501187,18.228042277836277,0.04704992875628835
"frozenset({'trait_erect_present', 'trait_opposite_present', 'trait_linear_present'})",0.9608076009501187,18.228042277836277,0.04704992875628835
"frozenset({'trait_erect_present', 'trait_linear_present', 'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9608076009501187,16.56318595737816,0.04704992875628835
"frozenset({'trait_linear_present', 'trait_stamens_5_8_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9627791563275433,5.459724979703764,0.03384803280118642
"frozenset({'trait_linear_present', 'trait_stamens_5_8_present', 'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9627791563275433,5.339384158109571,0.03384803280118642
"frozenset({'trait_linear_present', 'trait_inflorescence_raceme_present', 'trait_stamens_5_8_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9627791563275433,5.459724979703764,0.03384803280118642
"frozenset({'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present', 'trait_inflorescence_raceme_present', 'trait_stamens_5_8_present', 'trait_linear_present'})",0.9627791563275433,5.339384158109571,0.03384803280118642
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_stamens_5_8_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.9647168059424327,28.50141429514976,0.030213149553636336
"frozenset({'trait_linear_present', 'trait_opposite_present'})",0.959073774905762,18.518578352180935,0.05178981651109366
"frozenset({'trait_linear_present', 'trait_inflorescence_raceme_present', 'trait_stamens_5_8_present', 'trait_opposite_present'})",0.9627791563275433,5.4898047433175075,0.03384803280118642
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_opposite_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.8693418940609952,4.960768183273799,0.15749222134985025
"frozenset({'trait_petals_purple_present', 'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_opposite_present'})",0.8692789465232054,4.963158147068535,0.15740498415190904
"frozenset({'trait_erect_present', 'trait_inflorescence_raceme_present', 'trait_petals_purple_present', 'trait_opposite,_becoming_alternate_distally_present'})",0.8692789465232054,4.732698021509122,0.15740498415190904
"frozenset({'trait_inflorescence_raceme_present', 'trait_opposite_present', 'trait_attenuate_at_the_base_present'})",0.8544663767146202,5.752592840414854,0.14853586902788682
frozenset({'trait_stamens_6_present'}),0.8611551202650151,4.953046233616592,0.17386373549681583
"frozenset({'trait_floral_tube_cylindrical_present', 'trait_stamens_6_present'})",0.8546362123733173,5.201784903947966,0.16429672278926402
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_cylindrical_present'})",0.8546362123733173,5.201784903947966,0.16429672278926402
"frozenset({'trait_inflorescence_raceme_present', 'trait_floral_tube_cylindrical_present', 'trait_stamens_6_present'})",0.8546362123733173,5.201784903947965,0.16429672278926402
